book,chapter_order,heading_id,section_type,pov,scene_idx,paragraph_idx,sentence_idx,n_words,text
Words of Radiance,17,interlude_3,interlude,Rysn,1,3,1,7,Rysn shifted the pot in her lap.
Words of Radiance,17,interlude_3,interlude,Rysn,1,3,2,5,She'd named the grass Tyvnk.
Words of Radiance,17,interlude_3,interlude,Rysn,1,3,3,1,Sullen.
Words of Radiance,17,interlude_3,interlude,Rysn,1,3,4,7,Her babsk had laughed at the name.
Words of Radiance,17,interlude_3,interlude,Rysn,1,3,5,2,He understood.
Words of Radiance,17,interlude_3,interlude,Rysn,1,3,6,27,"In naming the grass, she acknowledged that he was right and she had been wrong; his trade with the Shin people last year had been exceptionally profitable."
Words of Radiance,17,interlude_3,interlude,Rysn,1,4,1,12,Rysn chose not to be sullen at being proven so clearly wrong.
Words of Radiance,17,interlude_3,interlude,Rysn,1,4,2,7,She'd let her plant be sullen instead.
Words of Radiance,17,interlude_3,interlude,Rysn,1,5,1,31,"They'd traversed these waters for two days now, and then only after waiting at port for weeks until the right time between highstorms for a trip onto the nearly enclosed sea."
Words of Radiance,17,interlude_3,interlude,Rysn,1,5,2,6,"Today, the waters were shockingly still."
Words of Radiance,17,interlude_3,interlude,Rysn,1,5,3,8,Almost as serene as those of the Purelake.
Words of Radiance,17,interlude_3,interlude,Rysn,1,6,1,10,Vstim himself rode two boats over in their irregular flotilla.
Words of Radiance,17,interlude_3,interlude,Rysn,1,6,2,23,"Paddled by new parshmen, the sixteen sleek catamarans were laden with goods that had been purchased with the profits of their last expedition."
Words of Radiance,17,interlude_3,interlude,Rysn,1,6,3,10,Vstim was still resting in the back of his boat.
Words of Radiance,17,interlude_3,interlude,Rysn,1,6,4,17,"He looked like little more than another bundle of cloth, almost indistinguishable from the sacks of goods."
Words of Radiance,17,interlude_3,interlude,Rysn,1,7,1,4,He would be fine.
Words of Radiance,17,interlude_3,interlude,Rysn,1,7,2,3,People got sick.
Words of Radiance,17,interlude_3,interlude,Rysn,1,7,3,8,"It happened, but he would become well again."
Words of Radiance,17,interlude_3,interlude,Rysn,1,8,1,8,*And the blood you saw on his handkerchief?*
Words of Radiance,17,interlude_3,interlude,Rysn,1,9,1,20,"She suppressed the thought and pointedly turned around in her seat, shifting Tyvnk to the crook of her left arm."
Words of Radiance,17,interlude_3,interlude,Rysn,1,9,2,6,She kept the pot *very* clean.
Words of Radiance,17,interlude_3,interlude,Rysn,1,9,3,23,"That soil stuff the grass needed in order to live was even worse than crem, and it had a proclivity for ruining clothing."
Words of Radiance,17,interlude_3,interlude,Rysn,1,10,1,12,"Gu, the flotilla's guide, rode in her own boat, just behind her."
Words of Radiance,17,interlude_3,interlude,Rysn,1,10,2,17,"He looked a lot like a Purelaker with those long limbs, the leathery skin, and dark hair."
Words of Radiance,17,interlude_3,interlude,Rysn,1,10,3,13,"Every Purelaker she'd met, however, had cared deeply about those gods of theirs."
Words of Radiance,17,interlude_3,interlude,Rysn,1,10,4,8,She doubted Gu had ever cared about *anything*.
Words of Radiance,17,interlude_3,interlude,Rysn,1,11,1,11,That included getting them to their destination in a timely manner.
Words of Radiance,17,interlude_3,interlude,Rysn,1,12,1,9,"""You said we were near,"" she said to him."
Words of Radiance,17,interlude_3,interlude,Rysn,1,13,1,17,"""Oh, we are,"" he said, lifting his oar and then slipping it back down into the water."
Words of Radiance,17,interlude_3,interlude,Rysn,1,13,2,13,"""Soon, now."" He spoke Thaylen rather well, which was why he'd been hired."
Words of Radiance,17,interlude_3,interlude,Rysn,1,13,3,6,It *certainly* wasn't for his punctuality.
Words of Radiance,17,interlude_3,interlude,Rysn,1,14,1,4,"""Define 'soon,'"" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,15,1,2,"""Define ..."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,16,1,6,"""What do you mean by 'soon'?"""
Words of Radiance,17,interlude_3,interlude,Rysn,1,17,1,1,"""Soon."
Words of Radiance,17,interlude_3,interlude,Rysn,1,17,2,2,"Today, maybe."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,18,1,1,Maybe.
Words of Radiance,17,interlude_3,interlude,Rysn,1,18,2,1,Delightful.
Words of Radiance,17,interlude_3,interlude,Rysn,1,19,1,21,"Gu continued to paddle, only doing so on one side of the boat, yet somehow keeping them from going in circles."
Words of Radiance,17,interlude_3,interlude,Rysn,1,19,2,19,"At the rear of Rysn's boat, Kylrm---head of their guards---played with her parasol, opening it and closing it again."
Words of Radiance,17,interlude_3,interlude,Rysn,1,19,3,17,"He seemed to consider it a wondrous invention, though they'd been popular in Thaylenah for *ages* now."
Words of Radiance,17,interlude_3,interlude,Rysn,1,20,1,12,*Shows how rarely Vstim's workers get back to civilization.* Another cheerful thought.
Words of Radiance,17,interlude_3,interlude,Rysn,1,20,2,15,"Well, she'd apprenticed under Vstim wanting to travel to exotic places, and exotic this was."
Words of Radiance,17,interlude_3,interlude,Rysn,1,20,3,11,"True, she'd expected cosmopolitan and exotic to go hand in hand."
Words of Radiance,17,interlude_3,interlude,Rysn,1,20,4,31,"If she'd had half a wit---which she wasn't sure she did, these days---she'd have realized that the *really* successful traders weren't the ones who went where everyone else wanted to go."
Words of Radiance,17,interlude_3,interlude,Rysn,1,21,1,9,"""Hard,"" Gu said, still paddling with his lethargic pace."
Words of Radiance,17,interlude_3,interlude,Rysn,1,21,2,5,"""Patterns are off, these days."
Words of Radiance,17,interlude_3,interlude,Rysn,1,21,3,9,The gods do not walk where they always should.
Words of Radiance,17,interlude_3,interlude,Rysn,1,21,4,4,We shall find her.
Words of Radiance,17,interlude_3,interlude,Rysn,1,21,5,3,"Yes, we shall."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,22,1,7,Rysn stifled a sigh and turned forward.
Words of Radiance,17,interlude_3,interlude,Rysn,1,22,2,12,"With Vstim incapacitated again, she was in charge of leading the flotilla."
Words of Radiance,17,interlude_3,interlude,Rysn,1,22,3,16,She wished she knew where she was leading it---or even knew how to find their destination.
Words of Radiance,17,interlude_3,interlude,Rysn,1,23,1,8,That was the trouble with islands that moved.
Words of Radiance,17,interlude_3,interlude,Rysn,1,24,1,12,The boats glided past a shoal of branches breaking the sea's surface.
Words of Radiance,17,interlude_3,interlude,Rysn,1,24,2,23,"Encouraged by the wind, gentle waves lapped against the stiff branches, which reached out of the waters like the fingers of drowning men."
Words of Radiance,17,interlude_3,interlude,Rysn,1,24,3,12,"The sea was deeper than the Purelake, with its bafflingly shallow waters."
Words of Radiance,17,interlude_3,interlude,Rysn,1,24,4,16,"Those trees would be dozens of feet tall at the very least, with bark of stone."
Words of Radiance,17,interlude_3,interlude,Rysn,1,24,5,8,"Gu called them *i-nah*, which apparently meant bad."
Words of Radiance,17,interlude_3,interlude,Rysn,1,24,6,7,They could slice up a boat's hull.
Words of Radiance,17,interlude_3,interlude,Rysn,1,25,1,12,"Sometimes they'd pass branches hiding just beneath the glassy surface, almost invisible."
Words of Radiance,17,interlude_3,interlude,Rysn,1,25,2,11,She didn't know how Gu knew to steer clear of them.
Words of Radiance,17,interlude_3,interlude,Rysn,1,25,3,13,"In this, as in so much else, they just had to trust him."
Words of Radiance,17,interlude_3,interlude,Rysn,1,25,4,17,What would they do if he led them into an ambush out here on these silent waters?
Words of Radiance,17,interlude_3,interlude,Rysn,1,25,5,22,"Suddenly, she felt very glad that Vstim had ordered their guards to monitor his fabrial that showed if people were drawing near."
Words of Radiance,17,interlude_3,interlude,Rysn,1,25,6,1,It---
Words of Radiance,17,interlude_3,interlude,Rysn,1,26,1,1,Land.
Words of Radiance,17,interlude_3,interlude,Rysn,1,27,1,10,"Rysn stood up in the catamaran, making it rock precariously."
Words of Radiance,17,interlude_3,interlude,Rysn,1,27,2,8,"There *was* something ahead, a distant dark line."
Words of Radiance,17,interlude_3,interlude,Rysn,1,28,1,3,"""Ah,"" Gu said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,28,2,1,"""See?"
Words of Radiance,17,interlude_3,interlude,Rysn,1,28,3,1,"Soon."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,29,1,15,"Rysn remained standing, waving for her parasol when a sprinkle of rain started to fall."
Words of Radiance,17,interlude_3,interlude,Rysn,1,29,2,13,"The parasol barely helped, though it was waxed to double as an umbrella."
Words of Radiance,17,interlude_3,interlude,Rysn,1,29,3,12,"In her excitement, she hardly gave it---or her increasingly frizzy hair---a thought."
Words of Radiance,17,interlude_3,interlude,Rysn,1,29,4,1,*Finally.*
Words of Radiance,17,interlude_3,interlude,Rysn,1,30,1,8,The island was much bigger than she'd expected.
Words of Radiance,17,interlude_3,interlude,Rysn,1,30,2,25,"She'd imagined it to be like a very large boat, not this towering rock formation jutting from the waters like a boulder in a field."
Words of Radiance,17,interlude_3,interlude,Rysn,1,30,3,23,"It was different from other islands she'd seen; there didn't seem to be any beach, and it wasn't flat and low, but mountainous."
Words of Radiance,17,interlude_3,interlude,Rysn,1,30,4,9,Shouldn't the sides and top have eroded over time?
Words of Radiance,17,interlude_3,interlude,Rysn,1,31,1,9,"""It's so green,"" Rysn said as they drew closer."
Words of Radiance,17,interlude_3,interlude,Rysn,1,32,1,10,"""The Tai-na is a good place to grow,"" Gu said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,32,2,4,"""Good place to live."
Words of Radiance,17,interlude_3,interlude,Rysn,1,32,3,5,"Except when it's at war."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,33,1,8,"""When two islands get too close,"" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,33,2,22,"She'd read of this in preparation, though there were not many scholars who cared enough about the Reshi to write of them."
Words of Radiance,17,interlude_3,interlude,Rysn,1,33,3,11,"Dozens, perhaps hundreds, of these moving islands floated in the sea."
Words of Radiance,17,interlude_3,interlude,Rysn,1,33,4,16,"The people on them lived simple lives, interpreting the movements of the islands as divine will."
Words of Radiance,17,interlude_3,interlude,Rysn,1,34,1,5,"""Not always,"" Gu said, chuckling."
Words of Radiance,17,interlude_3,interlude,Rysn,1,34,2,5,"""Sometimes close Tai-na is good."
Words of Radiance,17,interlude_3,interlude,Rysn,1,34,3,2,"Sometimes bad."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,35,1,4,"""What determines?"" Rysn asked."
Words of Radiance,17,interlude_3,interlude,Rysn,1,36,1,4,"""Why, the Tai-na itself."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,37,1,8,"""The island decides,"" Rysn said flatly, humoring him."
Words of Radiance,17,interlude_3,interlude,Rysn,1,37,2,1,Primitives.
Words of Radiance,17,interlude_3,interlude,Rysn,1,37,3,10,What *was* her babsk expecting to gain by trading here?
Words of Radiance,17,interlude_3,interlude,Rysn,1,37,4,4,"""How can an island---"""
Words of Radiance,17,interlude_3,interlude,Rysn,1,38,1,7,Then the island ahead of them moved.
Words of Radiance,17,interlude_3,interlude,Rysn,1,39,1,7,Not in the drifting way she'd imagined.
Words of Radiance,17,interlude_3,interlude,Rysn,1,39,2,27,"The island's very shape changed, stones twisting and undulating, a huge section of rock rising in a motion that seemed lethargic until one appreciated the grand scale."
Words of Radiance,17,interlude_3,interlude,Rysn,1,40,1,9,"Rysn sat down with a plop, her eyes wide."
Words of Radiance,17,interlude_3,interlude,Rysn,1,40,2,7,"The rock---the *leg*---lifted, streaming water like rainfall."
Words of Radiance,17,interlude_3,interlude,Rysn,1,40,3,13,"It lurched forward, then crashed back down into the sea with incredible force."
Words of Radiance,17,interlude_3,interlude,Rysn,1,41,1,10,"The Tai-na, the gods of the Reshi Isles, were greatshells."
Words of Radiance,17,interlude_3,interlude,Rysn,1,42,1,12,"This was the largest beast she'd ever seen, or ever heard of."
Words of Radiance,17,interlude_3,interlude,Rysn,1,42,2,17,Big enough to make mythological monsters like the chasmfiends of distant Natanatan seem like pebbles in comparison!
Words of Radiance,17,interlude_3,interlude,Rysn,1,43,1,15,"""Why didn't anyone tell me?"" she demanded, looking back at the boat's other two occupants."
Words of Radiance,17,interlude_3,interlude,Rysn,1,43,2,8,Surely Kylrm at least should have said something.
Words of Radiance,17,interlude_3,interlude,Rysn,1,44,1,12,"""Is better to see,"" Gu said, paddling with his usual relaxed posture."
Words of Radiance,17,interlude_3,interlude,Rysn,1,44,2,8,She did not much care for his smirk.
Words of Radiance,17,interlude_3,interlude,Rysn,1,45,1,9,"""And take away that moment of discovery?"" Kylrm said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,45,2,8,"""I remember when I first saw one move."
Words of Radiance,17,interlude_3,interlude,Rysn,1,45,3,4,It's worth not spoiling.
Words of Radiance,17,interlude_3,interlude,Rysn,1,45,4,10,"We never tell the new guards when they first come."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,46,1,17,"Rysn contained her annoyance and looked back at the ""island."" Curse those inaccurate accounts from her readings."
Words of Radiance,17,interlude_3,interlude,Rysn,1,46,2,6,"Too much hearsay, not enough experience."
Words of Radiance,17,interlude_3,interlude,Rysn,1,46,3,14,She found it hard to believe that no one had ever recorded the truth.
Words of Radiance,17,interlude_3,interlude,Rysn,1,46,4,7,"Likely, she simply had the wrong sources."
Words of Radiance,17,interlude_3,interlude,Rysn,1,47,1,13,A falling haze of rain shrouded the enormous beast in mist and enigma.
Words of Radiance,17,interlude_3,interlude,Rysn,1,47,2,7,What did a thing so big eat?
Words of Radiance,17,interlude_3,interlude,Rysn,1,47,3,12,Did it notice the people living upon its back; did it care?
Words of Radiance,17,interlude_3,interlude,Rysn,1,47,4,9,Kelek ... What was *mating* like for these monsters?
Words of Radiance,17,interlude_3,interlude,Rysn,1,48,1,5,It had to be ancient.
Words of Radiance,17,interlude_3,interlude,Rysn,1,48,2,17,"The boat drew into its shadow, and she could see the greenery growing across its stony skin."
Words of Radiance,17,interlude_3,interlude,Rysn,1,48,3,8,Shalebark mounds made vast fields of vibrant colors.
Words of Radiance,17,interlude_3,interlude,Rysn,1,48,4,4,Moss coated nearly everything.
Words of Radiance,17,interlude_3,interlude,Rysn,1,48,5,22,Vines and rockbuds wound around trunks of small trees that had gained a foothold in cracks between plates of the animal's shell.
Words of Radiance,17,interlude_3,interlude,Rysn,1,49,1,22,"Gu led the convoy around the hind leg---giving it a very wide berth, to her relief---and came up along the creature's flank."
Words of Radiance,17,interlude_3,interlude,Rysn,1,49,2,11,"Here, the shell dipped down into the water, forming a platform."
Words of Radiance,17,interlude_3,interlude,Rysn,1,49,3,13,"She heard the people before she saw them, their laughter rising amid splashes."
Words of Radiance,17,interlude_3,interlude,Rysn,1,49,4,14,"The rain stopped, so Rysn lowered her parasol and shook it over the water."
Words of Radiance,17,interlude_3,interlude,Rysn,1,49,5,27,"She finally spotted the people, a group of youths both male and female climbing up onto a ridge of shell and leaping from it into the sea."
Words of Radiance,17,interlude_3,interlude,Rysn,1,50,1,5,That was not so surprising.
Words of Radiance,17,interlude_3,interlude,Rysn,1,50,2,14,"The water of the Reshi Sea, like that of the Purelake, was remarkably warm."
Words of Radiance,17,interlude_3,interlude,Rysn,1,50,3,10,She had once ventured into the water near her homeland.
Words of Radiance,17,interlude_3,interlude,Rysn,1,50,4,16,"It was a frigid experience, and not one to be engaged in while of sound mind."
Words of Radiance,17,interlude_3,interlude,Rysn,1,50,5,10,"Frequently, alcohol and bravado were involved in any ocean dip."
Words of Radiance,17,interlude_3,interlude,Rysn,1,51,1,9,"Out here, though, she expected that swimmers were commonplace."
Words of Radiance,17,interlude_3,interlude,Rysn,1,51,2,8,She had not expected them to be unclothed.
Words of Radiance,17,interlude_3,interlude,Rysn,1,52,1,23,"Rysn blushed furiously as a group of people ran past on the docklike shell outcropping, as bare as the day they were born."
Words of Radiance,17,interlude_3,interlude,Rysn,1,52,2,9,"Young men and women alike, uncaring of who saw."
Words of Radiance,17,interlude_3,interlude,Rysn,1,52,3,8,"She was no Alethi prude, but ... Kelek!"
Words of Radiance,17,interlude_3,interlude,Rysn,1,52,4,4,Shouldn't they wear *something*?
Words of Radiance,17,interlude_3,interlude,Rysn,1,53,1,16,"Shamespren fell around her, shaped like white and red flower petals that drifted on a wind."
Words of Radiance,17,interlude_3,interlude,Rysn,1,53,2,4,"Behind her, Gu chuckled."
Words of Radiance,17,interlude_3,interlude,Rysn,1,54,1,3,Kylrm joined him.
Words of Radiance,17,interlude_3,interlude,Rysn,1,54,2,9,"""That's another thing we don't warn the newcomers about."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,55,1,3,"*Primitives,* Rysn thought."
Words of Radiance,17,interlude_3,interlude,Rysn,1,55,2,4,She shouldn't blush so.
Words of Radiance,17,interlude_3,interlude,Rysn,1,55,3,4,She was an adult.
Words of Radiance,17,interlude_3,interlude,Rysn,1,55,4,2,"Well, almost."
Words of Radiance,17,interlude_3,interlude,Rysn,1,56,1,21,The flotilla continued toward a section of shell that formed a kind of dock---a low plate that hung mostly above water.
Words of Radiance,17,interlude_3,interlude,Rysn,1,56,2,11,"They settled in to wait, though for what, she didn't know."
Words of Radiance,17,interlude_3,interlude,Rysn,1,57,1,16,"After a few moments, the plate lurched---water streaming off it---as the beast took another lethargic step."
Words of Radiance,17,interlude_3,interlude,Rysn,1,57,2,9,Waves lapped against the boats from the splashdown ahead.
Words of Radiance,17,interlude_3,interlude,Rysn,1,57,3,11,"Once things were settled, Gu guided the boat to the dock."
Words of Radiance,17,interlude_3,interlude,Rysn,1,57,4,5,"""Up you go,"" he said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,58,1,9,"""Shall we tie the boats to anything?"" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,59,1,1,"""No."
Words of Radiance,17,interlude_3,interlude,Rysn,1,59,2,4,"Not safe, with movement."
Words of Radiance,17,interlude_3,interlude,Rysn,1,59,3,4,"We will pull back."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,60,1,3,"""And at night?"
Words of Radiance,17,interlude_3,interlude,Rysn,1,60,2,6,"How do you dock the boats?"""
Words of Radiance,17,interlude_3,interlude,Rysn,1,61,1,9,"""When we sleep, we move boats away, tie together."
Words of Radiance,17,interlude_3,interlude,Rysn,1,61,2,3,Sleep out there.
Words of Radiance,17,interlude_3,interlude,Rysn,1,61,3,6,"Find island again in the morning."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,62,1,25,"""Oh,"" Rysn said, taking a calming breath and checking to make sure her pot of grass was carefully stored in the bottom of the catamaran."
Words of Radiance,17,interlude_3,interlude,Rysn,1,63,1,3,She stood up.
Words of Radiance,17,interlude_3,interlude,Rysn,1,63,2,15,"This was not going to be kind to her shoes, which had been *quite* expensive."
Words of Radiance,17,interlude_3,interlude,Rysn,1,63,3,8,She had a feeling the Reshi wouldn't care.
Words of Radiance,17,interlude_3,interlude,Rysn,1,63,4,7,She could probably meet their king barefooted.
Words of Radiance,17,interlude_3,interlude,Rysn,1,63,5,1,Passions!
Words of Radiance,17,interlude_3,interlude,Rysn,1,63,6,10,"From what she'd seen, she could probably meet him bare-*chested*."
Words of Radiance,17,interlude_3,interlude,Rysn,1,64,1,22,"She climbed up carefully, and was pleased to find that despite being an inch or so underwater, the shell was not slippery."
Words of Radiance,17,interlude_3,interlude,Rysn,1,64,2,22,"Kylrm climbed up with her and she handed him the folded-up parasol, stepping back and waiting as Gu maneuvered his boat away."
Words of Radiance,17,interlude_3,interlude,Rysn,1,64,3,15,"Another oarsman brought up his boat instead, a longer catamaran with parshmen to help row."
Words of Radiance,17,interlude_3,interlude,Rysn,1,65,1,20,"Her babsk huddled inside, wrapped in his blanket despite the heat, head propped up against the back of the boat."
Words of Radiance,17,interlude_3,interlude,Rysn,1,65,2,7,His pale skin had a waxy cast.
Words of Radiance,17,interlude_3,interlude,Rysn,1,66,1,6,"""Babsk ..."" Rysn said, heart wrenching."
Words of Radiance,17,interlude_3,interlude,Rysn,1,66,2,5,"""We should have turned around."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,67,1,6,"""Nonsense,"" he said, his voice frail."
Words of Radiance,17,interlude_3,interlude,Rysn,1,67,2,3,He smiled anyway.
Words of Radiance,17,interlude_3,interlude,Rysn,1,67,3,3,"""I've suffered worse."
Words of Radiance,17,interlude_3,interlude,Rysn,1,67,4,4,The trade must happen.
Words of Radiance,17,interlude_3,interlude,Rysn,1,67,5,4,"We've leveraged too much."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,68,1,11,"""I will go to the island's king and traders,"" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,68,2,14,"""And ask for them to come here to negotiate with you on the docks."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,69,1,5,Vstim coughed into his hand.
Words of Radiance,17,interlude_3,interlude,Rysn,1,69,2,1,"""No."
Words of Radiance,17,interlude_3,interlude,Rysn,1,69,3,6,These people aren't like the Shin.
Words of Radiance,17,interlude_3,interlude,Rysn,1,69,4,6,My weakness will ruin the deal.
Words of Radiance,17,interlude_3,interlude,Rysn,1,69,5,1,Boldness.
Words of Radiance,17,interlude_3,interlude,Rysn,1,69,6,7,"You must be bold with the Reshi."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,70,1,15,"""Bold?"" Rysn said, glancing at the boat guide, who lounged with fingers in the water."
Words of Radiance,17,interlude_3,interlude,Rysn,1,70,2,8,"""Babsk ... the Reshi are a relaxed people."
Words of Radiance,17,interlude_3,interlude,Rysn,1,70,3,8,"I do not think much matters to them."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,71,1,7,"""You will be surprised, then,"" Vstim said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,71,2,18,"He followed her gaze toward the nearby swimmers, who giggled and laughed as they leaped into the waters."
Words of Radiance,17,interlude_3,interlude,Rysn,1,71,3,6,"""Life can be simple here, yes."
Words of Radiance,17,interlude_3,interlude,Rysn,1,71,4,8,"It attracts such people like war attracts painspren."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,72,1,18,"Attracts ... One of the women scampered past, and Rysn noticed with shock that she had *Thaylen* eyebrows."
Words of Radiance,17,interlude_3,interlude,Rysn,1,72,2,17,"Her skin had been tanned in the sun, so the difference in tones hadn't been immediately obvious."
Words of Radiance,17,interlude_3,interlude,Rysn,1,72,3,7,"Picking through those swimming, Rysn saw others."
Words of Radiance,17,interlude_3,interlude,Rysn,1,72,4,9,"Two that were probably Herdazians, even ... an *Alethi*?"
Words of Radiance,17,interlude_3,interlude,Rysn,1,72,5,1,Impossible.
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,1,7,"""People seek out this place,"" Vstim said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,2,7,"""They like the life of the Reshi."
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,3,8,"Here, they can simply go with the island."
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,4,6,Fight when it fights another island.
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,5,2,Relax otherwise.
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,6,16,"There will be people like this in any culture, for every society is made of individuals."
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,7,4,You must learn this.
Words of Radiance,17,interlude_3,interlude,Rysn,1,73,8,19,"Do not let your assumptions about a culture block your ability to perceive the individual, or you will fail."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,74,1,2,She nodded.
Words of Radiance,17,interlude_3,interlude,Rysn,1,74,2,9,"He seemed so frail, but his words were firm."
Words of Radiance,17,interlude_3,interlude,Rysn,1,74,3,9,She tried not to think about the swimming people.
Words of Radiance,17,interlude_3,interlude,Rysn,1,74,4,18,The fact that at least one of them was of her own kind made her even *more* embarrassed.
Words of Radiance,17,interlude_3,interlude,Rysn,1,75,1,9,"""If you cannot trade with them ..."" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,76,1,4,"""You must do it."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,77,1,6,"Rysn felt cold, despite the heat."
Words of Radiance,17,interlude_3,interlude,Rysn,1,77,2,11,"This was what she'd joined with Vstim to do, wasn't it?"
Words of Radiance,17,interlude_3,interlude,Rysn,1,77,3,11,How many times had she wished he would let her lead?
Words of Radiance,17,interlude_3,interlude,Rysn,1,77,4,5,Why feel so timid now?
Words of Radiance,17,interlude_3,interlude,Rysn,1,78,1,13,"She glanced toward her own boat, moving off, carrying her pot of grass."
Words of Radiance,17,interlude_3,interlude,Rysn,1,78,2,6,She looked back at her babsk.
Words of Radiance,17,interlude_3,interlude,Rysn,1,78,3,5,"""Tell me what to do."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,79,1,7,"""They know much of foreigners,"" Vstim said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,79,2,6,"""More than we know of them."
Words of Radiance,17,interlude_3,interlude,Rysn,1,79,3,12,This is because so many of us come to live among them.
Words of Radiance,17,interlude_3,interlude,Rysn,1,79,4,18,"Many of the Reshi are as carefree as you say, but there are also many who are not."
Words of Radiance,17,interlude_3,interlude,Rysn,1,79,5,4,Those prefer to fight.
Words of Radiance,17,interlude_3,interlude,Rysn,1,79,6,11,"And a trade ... it is like a fight to them."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,80,1,5,"""To me too,"" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,81,1,6,"""I know these people,"" Vstim said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,81,2,9,"""We must have Passion that Talik is not here."
Words of Radiance,17,interlude_3,interlude,Rysn,1,81,3,12,"He is their best, and often goes to trade with other islands."
Words of Radiance,17,interlude_3,interlude,Rysn,1,81,4,20,"Whichever you do meet for trade, he or she will judge you as they would judge a rival in battle."
Words of Radiance,17,interlude_3,interlude,Rysn,1,81,5,7,"And to them, battle is about posturing."
Words of Radiance,17,interlude_3,interlude,Rysn,1,82,1,24,"""I once had the misfortune to be on an isle during war."" He paused, coughing, but spurned the drink Kylrm tried to give him."
Words of Radiance,17,interlude_3,interlude,Rysn,1,82,2,16,"""As the two islands raged, the people climbed down into boats to exchange insults and boasts."
Words of Radiance,17,interlude_3,interlude,Rysn,1,82,3,24,"They would each start with their weakest, who would yell out boasts, then progress in a kind of verbal duel up to their greatest."
Words of Radiance,17,interlude_3,interlude,Rysn,1,82,4,12,"After that, arrows and spears, struggling on ships and in the water."
Words of Radiance,17,interlude_3,interlude,Rysn,1,82,5,8,"Fortunately, there was more yelling than actual cutting."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,83,1,3,"Rysn swallowed, nodding."
Words of Radiance,17,interlude_3,interlude,Rysn,1,84,1,9,"""You are not ready for this, child,"" Vstim said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,85,1,2,"""I know."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,86,1,1,"""Good."
Words of Radiance,17,interlude_3,interlude,Rysn,1,86,2,4,Finally you realize it.
Words of Radiance,17,interlude_3,interlude,Rysn,1,86,3,2,Go now.
Words of Radiance,17,interlude_3,interlude,Rysn,1,86,4,16,"They will not suffer us long on their island unless we agree to join them permanently."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,87,1,7,"""Which would require ... ?"" Rysn said."
Words of Radiance,17,interlude_3,interlude,Rysn,1,88,1,12,"""Well, for one, it requires giving all you own to their king."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,89,1,4,"""Lovely,"" Rysn said, rising."
Words of Radiance,17,interlude_3,interlude,Rysn,1,89,2,13,"""I wonder how he'd look wearing my shoes."" She took a deep breath."
Words of Radiance,17,interlude_3,interlude,Rysn,1,89,3,9,"""You still haven't told me what we're trading for."""
Words of Radiance,17,interlude_3,interlude,Rysn,1,90,1,7,"""They know,"" her babsk said, then coughed."
Words of Radiance,17,interlude_3,interlude,Rysn,1,90,2,7,"""Your conversation will not be a negotiation."
Words of Radiance,17,interlude_3,interlude,Rysn,1,90,3,6,"The terms were set years ago."""
